id,User Story,refair_domain,refair_ml_tasks,refair_features,refair_features_por_task,ml_task_vazio,erro
A39US10Ge,as a global citizen i want to see technology used to improve the overall music listening experience for everyone by predicting playlist success and delivering personalized recommendations we can create a more engaging and enriching music ecosystem for all music lovers,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US1Ll,as a music enthusiast i want to understand what makes a playlist successful so i can create playlists that resonate with my audience,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US2Ll,as a music industry expert i want to analyze the musical characteristics of songs that contribute to a successful playlist so i can advise artists and labels on effective playlist strategies,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US3Ll,as a playlist creator i want to predict the success of my playlists so i can refine my craft and increase my chances of going viral,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US4Ll,as a music streamer i want to identify the factors that drive engagement on popular playlists so i can offer personalized recommendations to my users,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US5Ll,as a music marketer i want to leverage machine learning to optimize playlist design strategies so i can promote my artists' music more effectively,Music,anomaly detection; bias detection in language models; classification; clustering; machine translation; regression; representation learning; sentiment analysis,gender; artist; geography; record label,"anomaly detection: gender | bias detection in language models: gender, artist, geography, record label | classification: geography, gender | clustering: gender, geography | machine translation: gender | regression: gender, geography | representation learning: gender, geography | sentiment analysis: —",Não,
A39US6Ll,as a user i want the playlist success prediction model to accurately forecast the success of popular playlists so i can discover new music that resonates with the masses,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US7Ll,as a music enthusiast i want the model to effectively identify unpopular playlists so i can avoid wasting time on low quality content,Music,advertising; anomaly detection; bias detection in language models; bias detection in word embeddings; classification; data summarization; districting; regression; resource allocation; risk assessment; sentiment analysis; spatio-temporal process learning; speech recognition; task assignment,gender; geography; artist; record label,"advertising: gender, geography | anomaly detection: gender | bias detection in language models: gender, artist, geography, record label | bias detection in word embeddings: gender | classification: geography, gender | data summarization: gender, geography | districting: — | regression: gender, geography | resource allocation: geography | risk assessment: gender, geography | sentiment analysis: — | spatio-temporal process learning: geography | speech recognition: gender, geography | task assignment: geography",Não,
A39US8Ll,as a music industry professional i want to harness the power of machine learning to deliver personalized music recommendations so i can increase user engagement and loyalty,Music,anomaly detection; classification; clustering; regression,gender; geography,"anomaly detection: gender | classification: geography, gender | clustering: gender, geography | regression: gender, geography",Não,
A39US9Ll,as a playlist curator i want to use the insights from the model to elevate playlist creation and enrich the music consumption experience so i can build a loyal following,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US10Ll,as a music fan i want the model to provide valuable insights into playlist creation so i can enjoy a more tailored and enjoyable music listening experience,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US1O1,as a music curator i want to use a machine learning model to predict playlist success so that i can create more engaging and popular playlists for listeners,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US2O1,as a digital music platform manager i want to integrate playlist success predictions into our system so that we can enhance user satisfaction and retention through optimized playlist recommendations,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US3O1,as a data scientist i want to analyze various musical characteristics of songs so that i can improve the accuracy of our playlist success prediction model,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US4O1,as a marketing strategist for a music streaming service i want to leverage insights from playlist success predictions so that i can develop targeted campaigns that promote popular playlists and increase user engagement,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US5O1,as a music enthusiast i want personalized playlist recommendations based on predicted success factors so that i can enjoy a more tailored and enjoyable music listening experience,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US6O1,as a product manager i want to utilize the machine learning based approach to forecast playlist popularity so that we can prioritize and feature playlists that are more likely to succeed,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US7O1,as a user experience designer i want to incorporate success prediction insights into the playlist creation interface so that users can receive guidance on building playlists that resonate with their audience,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US8O1,as an industry analyst i want to study the factors driving playlist success so that i can provide valuable recommendations to music producers and streaming services on effective playlist strategies,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US9O1,as a software engineer i want to implement the machine learning model with high accuracy rates so that our platform can reliably predict and promote successful playlists in real time,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A39US10O1,as a music producer i want to understand the characteristics that make playlists successful so that i can curate collections of songs that maximize listener engagement and satisfaction,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A40US1Ge,as a social network user i want to be protected from cyber criminals that try to compromise my account ensuring my personal information and online interactions remain secure,Social Work,anomaly detection; bias detection in language models; bias detection in word embeddings; classification; data summarization; entity resolution; graph mining; machine translation; matching; ranking; representation learning; sentiment analysis; speech recognition,age; gender; race; sex; ethnicity; geography; sexual orientation,"anomaly detection: age, gender, race, sex | bias detection in language models: gender, race, age, ethnicity, geography, sex | bias detection in word embeddings: race, sex, gender | classification: age, geography, race, sex, ethnicity, gender, sexual orientation | data summarization: age, gender, geography, race, sex | entity resolution: geography | graph mining: age, gender, geography | machine translation: gender | matching: age, gender, geography, race | ranking: age, gender, geography, race, sex | representation learning: age, ethnicity, gender, geography, race, sex | sentiment analysis: race, sex | speech recognition: gender, geography",Não,
A40US2Ge,as a security analyst at pokec i need to utilize the anomaly model trained on historical login data to effectively identify compromised accounts enhancing the safety and trustworthiness of the network,Information Systems,classification,age; geography; race; sex; gender; skin tone; textual references to people and their demographics,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics",Não,
A40US3Ge,as a data scientist i want to evaluate the effectiveness of the anomaly model by analyzing its sensitivity specificity and overall accuracy ensuring it meets the high standards required for cybersecurity applications,Information Systems,classification; representation learning,age; geography; race; sex; gender; skin tone; textual references to people and their demographics,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | representation learning: age, gender, geography, race, sex, skin tone",Não,
A40US4Ge,as a member of the pokec social network community i want confidence that proactive measures are in place to protect my account from cybercriminals preserving my personal information and the integrity of my online interactions,Social Work,anomaly detection; bias detection in language models; classification; entity resolution; matching; ranking; regression; representation learning; sentiment analysis,age; gender; race; sex; ethnicity; geography; sexual orientation,"anomaly detection: age, gender, race, sex | bias detection in language models: gender, race, age, ethnicity, geography, sex | classification: age, geography, race, sex, ethnicity, gender, sexual orientation | entity resolution: geography | matching: age, gender, geography, race | ranking: age, gender, geography, race, sex | regression: age, ethnicity, gender, geography, race, sex | representation learning: age, ethnicity, gender, geography, race, sex | sentiment analysis: race, sex",Não,
A40US5Ge,as a software developer working on social networking platforms i need to understand the techniques and data used to train the anomaly model so that i can implement similar security measures in other online environments,Information Systems,classification; data summarization; matching; ranking; subset selection,age; geography; race; sex; gender; skin tone; textual references to people and their demographics; ethnic group; news provider; ownership; tour availability,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | data summarization: age, gender, geography, race, sex, skin tone | matching: age, gender, geography, race | ranking: age, ethnic group, gender, geography, news provider, ownership, race, sex, tour availability | subset selection: age, gender, geography, race",Não,
A40US6Ge,as a regulatory compliance officer i want to ensure that the anomaly detection methods comply with data protection laws safeguarding user privacy while enhancing account security,Information Systems,classification; data summarization; matching; ranking; representation learning,age; geography; race; sex; gender; skin tone; textual references to people and their demographics; ethnic group; news provider; ownership; tour availability,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | data summarization: age, gender, geography, race, sex, skin tone | matching: age, gender, geography, race | ranking: age, ethnic group, gender, geography, news provider, ownership, race, sex, tour availability | representation learning: age, gender, geography, race, sex, skin tone",Não,
A40US7Ge,as a cybersecurity consultant i want to advise social networking sites on implementing and optimizing anomaly models to detect unusual login patterns helping to prevent account compromises and enhance user trust,Information Systems,classification; data summarization; ranking; representation learning; subset selection,age; geography; race; sex; gender; skin tone; textual references to people and their demographics; ethnic group; news provider; ownership; tour availability,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | data summarization: age, gender, geography, race, sex, skin tone | ranking: age, ethnic group, gender, geography, news provider, ownership, race, sex, tour availability | representation learning: age, gender, geography, race, sex, skin tone | subset selection: age, gender, geography, race",Não,
A40US8Ge,as a machine learning engineer i want to collaborate on refining the anomaly model to adapt dynamically to new cyber threats and user behavior patterns improving its efficacy in real time threat detection,Information Systems,data summarization; representation learning; subset selection,age; gender; geography; race; sex; skin tone,"data summarization: age, gender, geography, race, sex, skin tone | representation learning: age, gender, geography, race, sex, skin tone | subset selection: age, gender, geography, race",Não,
A40US9Ge,as an it project manager i aim to oversee the deployment and continuous improvement of the anomaly detection system ensuring it integrates seamlessly with existing security protocols and contributes to overall network security,Information Systems,data summarization; representation learning,age; gender; geography; race; sex; skin tone,"data summarization: age, gender, geography, race, sex, skin tone | representation learning: age, gender, geography, race, sex, skin tone",Não,
A40US10Ge,as a user experience designer for online social networks i want to ensure that security measures like the anomaly model operate transparently and do not disrupt the user experience maintaining ease of access while protecting accounts,Information Systems,classification; matching; ranking; representation learning,age; geography; race; sex; gender; skin tone; textual references to people and their demographics; ethnic group; news provider; ownership; tour availability,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | matching: age, gender, geography, race | ranking: age, ethnic group, gender, geography, news provider, ownership, race, sex, tour availability | representation learning: age, gender, geography, race, sex, skin tone",Não,
A40US1Ll,as a social network user i want to be protected from cyber criminals that try to compromise my account so that i can feel safe online,Social Networks,advertising; anomaly detection; bias detection in language models; bias detection in word embeddings; classification; entity resolution; machine translation; matching; ranking; regression; representation learning; sentiment analysis; speech recognition,gender; geography; age; sex; ethnicity,"advertising: gender, geography | anomaly detection: age, gender, sex | bias detection in language models: gender, age, ethnicity, geography, sex | bias detection in word embeddings: sex, gender | classification: age, geography, sex, ethnicity, gender | entity resolution: geography | machine translation: gender | matching: age, gender, geography | ranking: age, gender, geography, sex | regression: age, ethnicity, gender, geography, sex | representation learning: age, ethnicity, gender, geography, sex | sentiment analysis: sex | speech recognition: gender, geography",Não,
A40US2Ll,as a social network administrator i want to be able to detect compromised accounts on my platform so that i can prevent cyber criminals from abusing trust relationships,Social Networks,anomaly detection; bias detection in language models; bias detection in word embeddings; classification; districting; entity resolution; machine translation; ranking; representation learning; sentiment analysis; speech recognition,age; gender; sex; ethnicity; geography,"anomaly detection: age, gender, sex | bias detection in language models: gender, age, ethnicity, geography, sex | bias detection in word embeddings: sex, gender | classification: age, geography, sex, ethnicity, gender | districting: — | entity resolution: geography | machine translation: gender | ranking: age, gender, geography, sex | representation learning: age, ethnicity, gender, geography, sex | sentiment analysis: sex | speech recognition: gender, geography",Não,
A40US3Ll,as a security analyst i want to be able to analyze login data to identify patterns of suspicious behavior so that i can detect potential account compromises,Information Systems,classification; data summarization; matching; ranking,age; geography; race; sex; gender; skin tone; textual references to people and their demographics; ethnic group; news provider; ownership; tour availability,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | data summarization: age, gender, geography, race, sex, skin tone | matching: age, gender, geography, race | ranking: age, ethnic group, gender, geography, news provider, ownership, race, sex, tour availability",Não,
A40US4Ll,as a social network administrator i want to be able to train an anomaly model on previous login data so that i can improve the accuracy of compromised account detection,Social Networks,anomaly detection; bias detection in language models; bias detection in word embeddings; classification; machine translation; representation learning; sentiment analysis; speech recognition,age; gender; sex; ethnicity; geography,"anomaly detection: age, gender, sex | bias detection in language models: gender, age, ethnicity, geography, sex | bias detection in word embeddings: sex, gender | classification: age, geography, sex, ethnicity, gender | machine translation: gender | representation learning: age, ethnicity, gender, geography, sex | sentiment analysis: sex | speech recognition: gender, geography",Não,
A40US5Ll,as a security analyst i want to be able to monitor user login behavior for sudden changes so that i can identify potential attempts to compromise an account,Information Systems,classification; data summarization; matching; ranking; representation learning; subset selection,age; geography; race; sex; gender; skin tone; textual references to people and their demographics; ethnic group; news provider; ownership; tour availability,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | data summarization: age, gender, geography, race, sex, skin tone | matching: age, gender, geography, race | ranking: age, ethnic group, gender, geography, news provider, ownership, race, sex, tour availability | representation learning: age, gender, geography, race, sex, skin tone | subset selection: age, gender, geography, race",Não,
A40US6Ll,as a social network user i want to be notified if my account is suspected of being compromised so that i can take action to secure my account,Social Work,anomaly detection; classification; machine translation; ranking; regression; representation learning; sentiment analysis; speech recognition,age; gender; race; sex; geography; ethnicity; sexual orientation,"anomaly detection: age, gender, race, sex | classification: age, geography, race, sex, ethnicity, gender, sexual orientation | machine translation: gender | ranking: age, gender, geography, race, sex | regression: age, ethnicity, gender, geography, race, sex | representation learning: age, ethnicity, gender, geography, race, sex | sentiment analysis: race, sex | speech recognition: gender, geography",Não,
A40US7Ll,as a security analyst i want to be able to evaluate the efficiency of the anomaly model using metrics such as sensitivity specificity and overall accuracy so that i can improve the model's performance,Information Systems,classification,age; geography; race; sex; gender; skin tone; textual references to people and their demographics,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics",Não,
A40US8Ll,as a social network administrator i want to be able to integrate the anomaly model into my platform so that i can automate the detection of compromised accounts,Social Networks,anomaly detection; classification; machine translation; representation learning; sentiment analysis,age; gender; sex; geography; ethnicity,"anomaly detection: age, gender, sex | classification: age, geography, sex, ethnicity, gender | machine translation: gender | representation learning: age, ethnicity, gender, geography, sex | sentiment analysis: sex",Não,
A40US9Ll,as a security analyst i want to be able to analyze the results of the anomaly model to identify trends and patterns of account compromise so that i can improve the overall security of the platform,Information Systems,classification,age; geography; race; sex; gender; skin tone; textual references to people and their demographics,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics",Não,
A40US10Ll,as a social network administrator i want to be able to provide a secure online environment for my users so that they can trust my platform and feel safe online,Social Networks,clustering; data summarization; graph diffusion,age; ethnicity; gender; geography; sex,"clustering: age, ethnicity, gender, geography, sex | data summarization: age, gender, geography, sex | graph diffusion: age, ethnicity, gender, geography",Não,
A40US1O1,as a social network user i want my account to be automatically monitored for unusual login behavior so that i can be alerted and protected from potential compromises,Social Networks,anomaly detection; bias detection in language models; bias detection in word embeddings; classification; districting; entity resolution; machine translation; matching; ranking; regression; representation learning; resource allocation; risk assessment; sentiment analysis; spatio-temporal process learning; speech recognition; task assignment,age; gender; sex; ethnicity; geography,"anomaly detection: age, gender, sex | bias detection in language models: gender, age, ethnicity, geography, sex | bias detection in word embeddings: sex, gender | classification: age, geography, sex, ethnicity, gender | districting: — | entity resolution: geography | machine translation: gender | matching: age, gender, geography | ranking: age, gender, geography, sex | regression: age, ethnicity, gender, geography, sex | representation learning: age, ethnicity, gender, geography, sex | resource allocation: age, sex, geography | risk assessment: age, ethnicity, gender, geography | sentiment analysis: sex | spatio-temporal process learning: age, geography | speech recognition: gender, geography | task assignment: age, geography, sex",Não,
A40US2O1,as a cybersecurity analyst i want to implement anomaly detection models based on historical login data so that i can effectively identify and prevent compromised accounts,Information Systems,classification; data summarization,age; geography; race; sex; gender; skin tone; textual references to people and their demographics,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | data summarization: age, gender, geography, race, sex, skin tone",Não,
A40US3O1,as a platform administrator for an online social network i want to integrate anomaly based security measures so that i can safeguard user trust relationships and maintain platform integrity,Information Systems,classification; ranking; representation learning,age; geography; race; sex; gender; skin tone; textual references to people and their demographics; ethnic group; news provider; ownership; tour availability,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | ranking: age, ethnic group, gender, geography, news provider, ownership, race, sex, tour availability | representation learning: age, gender, geography, race, sex, skin tone",Não,
A40US4O1,as a data scientist i want to train and validate anomaly detection models using login data from pokec so that i can ensure high sensitivity and specificity in detecting compromised accounts,Information Systems,classification,age; geography; race; sex; gender; skin tone; textual references to people and their demographics,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics",Não,
A40US5O1,as a software developer i want to develop real time monitoring systems that detect sudden changes in user login behavior so that i can provide immediate protection against account compromises,Information Systems,classification; data summarization; matching; ranking; representation learning; subset selection,age; geography; race; sex; gender; skin tone; textual references to people and their demographics; ethnic group; news provider; ownership; tour availability,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | data summarization: age, gender, geography, race, sex, skin tone | matching: age, gender, geography, race | ranking: age, ethnic group, gender, geography, news provider, ownership, race, sex, tour availability | representation learning: age, gender, geography, race, sex, skin tone | subset selection: age, gender, geography, race",Não,
A40US6O1,as a privacy officer i want to ensure that login data used for anomaly detection is handled securely and in compliance with data protection regulations so that user privacy is maintained,Information Systems,classification,age; geography; race; sex; gender; skin tone; textual references to people and their demographics,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics",Não,
A40US7O1,as a product manager i want to leverage anomaly detection results to enhance the security features of our social network platform so that we can offer a safer environment for our users,Social Networks,clustering; data summarization,age; ethnicity; gender; geography; sex,"clustering: age, ethnicity, gender, geography, sex | data summarization: age, gender, geography, sex",Não,
A40US8O1,as a user support specialist i want to receive notifications about potentially compromised accounts so that i can proactively assist users in securing their accounts,Information Systems,classification,age; geography; race; sex; gender; skin tone; textual references to people and their demographics,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics",Não,
A40US9O1,as a security operations center soc manager i want to track the performance of anomaly detection models using metrics like sensitivity specificity and accuracy so that i can continuously improve our account protection strategies,Information Systems,anomaly detection; sentiment analysis,age; gender; race; sex; skin tone,"anomaly detection: age, gender, race, sex, skin tone | sentiment analysis: race, sex",Não,
A40US10O1,as a researcher in cybersecurity i want to analyze the effectiveness of anomaly detection models on large scale social network data so that i can contribute to developing more robust methods for preventing account compromises,Information Systems,classification; data summarization; representation learning,age; geography; race; sex; gender; skin tone; textual references to people and their demographics,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | data summarization: age, gender, geography, race, sex, skin tone | representation learning: age, gender, geography, race, sex, skin tone",Não,
A41US1Ge,as a researcher in food computing i want access to a large and diverse dataset of food images to train and evaluate new food recognition algorithms,Biology,classification,,classification: —,Não,
A41US2Ge,as a developer of a diet management app i want a dataset that accurately reflects the diversity of foods people consume so that my app can accurately identify and analyze meals,Sport,anomaly detection; bias detection in language models; bias detection in word embeddings; classification; data summarization; entity resolution; machine translation; matching; ranking; regression; representation learning; sentiment analysis; speech recognition; task assignment,age; sex; geography,"anomaly detection: age, sex | bias detection in language models: age, geography, sex | bias detection in word embeddings: sex | classification: age, geography, sex | data summarization: age, geography, sex | entity resolution: geography | machine translation: — | matching: age, geography | ranking: age, geography, sex | regression: age, geography, sex | representation learning: age, geography, sex | sentiment analysis: sex | speech recognition: geography | task assignment: age, geography, sex",Não,
A41US3Ge,as an academic i want a well documented and publicly available benchmark dataset to compare my research results with others in the field,Medicine,anomaly detection; bias detection in language models; bias detection in word embeddings; clustering; data summarization; entity resolution; graph mining; machine translation; matching; regression; representation learning; sentiment analysis; speech recognition,age; gender; race; sex; ethnicity,"anomaly detection: age, gender, race, sex | bias detection in language models: gender, race, age, ethnicity, sex | bias detection in word embeddings: race, sex, gender | clustering: age, ethnicity, gender, race, sex | data summarization: age, gender, race, sex | entity resolution: — | graph mining: age, gender | machine translation: gender | matching: age, gender, race | regression: age, ethnicity, gender, race, sex | representation learning: age, ethnicity, gender, race, sex | sentiment analysis: race, sex | speech recognition: gender",Não,
A41US4Ge,as a user of a self service restaurant kiosk i want the system to accurately identify the food items on my tray,Transportation,matching; pricing; regression,geography; race,"matching: geography, race | pricing: geography | regression: geography, race",Não,
A41US5Ge,as a chef developing a recipe app i want the app to be able to recognize ingredients in a photo to suggest relevant recipes,Music,ranking,gender; geography,"ranking: gender, geography",Não,
A41US6Ge,as a person with dietary restrictions i want my food tracking app to accurately identify the ingredients in my meals to avoid allergens and adhere to my diet,Pharmacology,anomaly detection; bias detection in language models; bias detection in word embeddings; classification; clustering; data summarization; entity resolution; graph augmentation; graph diffusion; graph mining; machine translation; matching; ranking; regression; representation learning; sentiment analysis; spatio-temporal process learning; speech recognition,age; sex; ethnicity,"anomaly detection: age, sex | bias detection in language models: age, ethnicity, sex | bias detection in word embeddings: sex | classification: age, sex, ethnicity | clustering: age, ethnicity, sex | data summarization: age, sex | entity resolution: — | graph augmentation: — | graph diffusion: age, ethnicity | graph mining: age | machine translation: — | matching: age | ranking: age, sex | regression: age, ethnicity, sex | representation learning: age, ethnicity, sex | sentiment analysis: sex | spatio-temporal process learning: age | speech recognition: —",Não,
A41US7Ge,as a user i want the food recognition system to be fast and efficient,Health,classification; graph diffusion; matching; pricing; regression; representation learning,age; geography; sex; ethnicity; gender,"classification: age, geography, sex, ethnicity, gender | graph diffusion: age, ethnicity, gender, geography | matching: age, gender, geography | pricing: age, gender, geography | regression: age, ethnicity, gender, geography, sex | representation learning: age, ethnicity, gender, geography, sex",Não,
A41US8Ge,as a developer i want the model to be explainable so that i can understand its predictions and improve its accuracy,Information Systems,classification; representation learning,age; geography; race; sex; gender; skin tone; textual references to people and their demographics,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | representation learning: age, gender, geography, race, sex, skin tone",Não,
A41US9Ge,as a researcher i want to understand how the model's attention mechanism works to gain insights into the visual features that are important for food recognition,Biology,classification,,classification: —,Não,
A41US10Ge,as a user i want the food recognition system to be reliable and accurate across a variety of different food types and images,Health,classification; matching; regression,age; geography; sex; ethnicity; gender,"classification: age, geography, sex, ethnicity, gender | matching: age, gender, geography | regression: age, ethnicity, gender, geography, sex",Não,
A41US1Ll,as a researcher in the field of multimedia i want to access a large scale ontology of food images to develop advanced food recognition algorithms so that i can improve the accuracy of diet management and self service restaurant applications,Computer Vision,anomaly detection; classification; clustering; representation learning,age; gender; race; skin tone; geography; disability; skin type; skin color,"anomaly detection: age, gender, race, skin tone | classification: age, geography, race, disability, gender, skin tone, skin type | clustering: age, gender, geography, race | representation learning: age, gender, geography, race, skin color, skin tone",Não,
A41US2Ll,as a developer of food recognition systems i need a comprehensive benchmark dataset to test and evaluate my algorithms so that i can ensure the reliability and effectiveness of my system,Biology,classification,,classification: —,Não,
A41US3Ll,as a user of a diet management application i want the app to be able to accurately recognize and classify the food i eat so that i can track my nutrition and make informed decisions about my diet,Sport,anomaly detection; bias detection in language models; bias detection in word embeddings; classification; clustering; data summarization; districting; entity resolution; graph diffusion; graph mining; machine translation; matching; other; pricing; ranking; regression; representation learning; resource allocation; risk assessment; sentiment analysis; spatio-temporal process learning; speech recognition; task assignment,age; sex; geography,"anomaly detection: age, sex | bias detection in language models: age, geography, sex | bias detection in word embeddings: sex | classification: age, geography, sex | clustering: age, geography, sex | data summarization: age, geography, sex | districting: — | entity resolution: geography | graph diffusion: age, geography | graph mining: age, geography | machine translation: — | matching: age, geography | other: — | pricing: age, geography | ranking: age, geography, sex | regression: age, geography, sex | representation learning: age, geography, sex | resource allocation: age, sex, geography | risk assessment: age, geography | sentiment analysis: sex | spatio-temporal process learning: age, geography | speech recognition: geography | task assignment: age, geography, sex",Não,
A41US4Ll,as a restaurant owner i want to implement a self service system that can automatically recognize and categorize food items so that i can improve the efficiency and accuracy of my service,Health,classification; matching; regression; representation learning,age; geography; sex; ethnicity; gender,"classification: age, geography, sex, ethnicity, gender | matching: age, gender, geography | regression: age, ethnicity, gender, geography, sex | representation learning: age, ethnicity, gender, geography, sex",Não,
A41US5Ll,as a researcher i want to access a dataset with a large number of food categories and images such as the isia food 500 dataset so that i can develop and test advanced food recognition algorithms,Plant Science,classification; regression,,classification: — | regression: —,Não,
A41US6Ll,as a developer of food recognition systems i want to use a stacked global local attention network to improve the accuracy of food recognition so that i can provide more reliable results to my users,Health,classification; regression; representation learning,age; geography; sex; ethnicity; gender,"classification: age, geography, sex, ethnicity, gender | regression: age, ethnicity, gender, geography, sex | representation learning: age, ethnicity, gender, geography, sex",Não,
A41US7Ll,as a user of a food recognition system i want the system to be able to extract discriminative features from food images such as texture and shape information so that it can accurately classify the food,Computer Vision,anomaly detection; classification; representation learning,age; gender; race; skin tone; geography; disability; skin type; skin color,"anomaly detection: age, gender, race, skin tone | classification: age, geography, race, disability, gender, skin tone, skin type | representation learning: age, gender, geography, race, skin color, skin tone",Não,
A41US8Ll,as a researcher i want to evaluate the effectiveness of different food recognition algorithms on a standard benchmark dataset such as isia food 500 so that i can compare and contrast the performance of different approaches,Biology,classification,,classification: —,Não,
A41US9Ll,as a developer of food recognition systems i want to use a cascaded spatial transformer to generate attentional regions from food images so that i can improve the accuracy of food recognition and provide more detailed information about the food,Computer Vision,anomaly detection; classification; representation learning,age; gender; race; skin tone; geography; disability; skin type; skin color,"anomaly detection: age, gender, race, skin tone | classification: age, geography, race, disability, gender, skin tone, skin type | representation learning: age, gender, geography, race, skin color, skin tone",Não,
A41US10Ll,as a user of a food recognition system i want the system to provide a comprehensive representation of the food including both global and local features so that i can make informed decisions about my diet and nutrition,Health,classification; matching; regression; representation learning,age; geography; sex; ethnicity; gender,"classification: age, geography, sex, ethnicity, gender | matching: age, gender, geography | regression: age, ethnicity, gender, geography, sex | representation learning: age, ethnicity, gender, geography, sex",Não,
A41US1O1,as a machine learning researcher i want access to the isia food 500 dataset with 500 categories and 399 726 images so that i can develop and train advanced food recognition algorithms,Plant Science,classification,,classification: —,Não,
A41US2O1,as a diet management app developer i want to integrate a comprehensive food recognition system so that users can accurately track their food intake using images,Health,classification; graph diffusion; matching; pricing; regression; representation learning,age; geography; sex; ethnicity; gender,"classification: age, geography, sex, ethnicity, gender | graph diffusion: age, ethnicity, gender, geography | matching: age, gender, geography | pricing: age, gender, geography | regression: age, ethnicity, gender, geography, sex | representation learning: age, ethnicity, gender, geography, sex",Não,
A41US3O1,as a self service restaurant operator i want to implement a robust food recognition system so that customers can easily identify and select menu items through image based interfaces,Information Systems,classification; matching; ranking; representation learning,age; geography; race; sex; gender; skin tone; textual references to people and their demographics; ethnic group; news provider; ownership; tour availability,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | matching: age, gender, geography, race | ranking: age, ethnic group, gender, geography, news provider, ownership, race, sex, tour availability | representation learning: age, gender, geography, race, sex, skin tone",Não,
A41US4O1,as a computer vision engineer i want to utilize the stacked global local attention network so that i can enhance the accuracy and discriminative power of food image classifications,Computer Vision,anomaly detection; classification; clustering; representation learning,age; gender; race; skin tone; geography; disability; skin type; skin color,"anomaly detection: age, gender, race, skin tone | classification: age, geography, race, disability, gender, skin tone, skin type | clustering: age, gender, geography, race | representation learning: age, gender, geography, race, skin color, skin tone",Não,
A41US5O1,as a data scientist i want to leverage hybrid spatial channel attention mechanisms so that i can extract more detailed and relevant features from food images for better recognition performance,Computer Vision,classification; clustering; representation learning,age; geography; race; disability; gender; skin tone; skin type; skin color,"classification: age, geography, race, disability, gender, skin tone, skin type | clustering: age, gender, geography, race | representation learning: age, gender, geography, race, skin color, skin tone",Não,
A41US6O1,as a benchmark dataset curator i want to use the isia food 500 dataset as a standard for evaluating food recognition models so that i can ensure consistency and comparability across different research studies,Biology,classification,,classification: —,Não,
A41US7O1,as a multimedia application developer i want to incorporate multi scale regional features from attentional regions so that my application can accurately recognize ingredients and detailed aspects of food items,Plant Science,clustering,,clustering: —,Não,
A41US8O1,as a academic instructor i want to utilize the isia food 500 dataset in my curriculum so that students can work with a comprehensive and large scale dataset for projects and assignments in food recognition,Education,classification; ranking; regression; representation learning,age; geography; race; sex; ethnicity; family wealth; gender; birth category; financial status,"classification: age, geography, race, sex, ethnicity, family wealth, gender | ranking: age, birth category, gender, geography, race, sex | regression: age, ethnicity, financial status, gender, geography, race, sex | representation learning: age, ethnicity, financial status, gender, geography, race, sex",Não,
A41US9O1,as a quality assurance specialist i want to evaluate the effectiveness of the stacked global local attention network on multiple benchmark datasets so that i can validate its performance and reliability for deployment in real world applications,Information Systems,classification; ranking; representation learning,age; geography; race; sex; gender; skin tone; textual references to people and their demographics; ethnic group; news provider; ownership; tour availability,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | ranking: age, ethnic group, gender, geography, news provider, ownership, race, sex, tour availability | representation learning: age, gender, geography, race, sex, skin tone",Não,
