id,User Story,refair_domain,refair_ml_tasks,refair_features,refair_features_por_task,ml_task_vazio,erro
A32US1O1,"As an NLP researcher, I want to develop multi- task learning models that integrate sentiment analysis and sarcasm detection, so that I can enhance the accuracy of stance detection in text analysis.",Biology,,,,Sim,
A32US2O1,"As a data scientist, I want to implement Parallel Multi-Task Learning (PMTL) and Sequential Multi-Task Learning (SMTL) models, so that I can improve the performance of stance detection algorithms on social media data.",Health,classification; representation learning,age; geography; sex; ethnicity; gender,"classification: age, geography, sex, ethnicity, gender | representation learning: age, ethnicity, gender, geography, sex",Não,
A32US3O1,"As a social media analyst, I want automated stance detection tools that account for brevity and informality, so that I can accurately gauge public opinions and attitudes toward specific topics.",Social Media,,,,Sim,
A32US4O1,"As a product manager for an opinion analysis platform, I want to incorporate Transformer-based architectures with multi-task learning, so that our tool can provide state-of- the-art stance detection capabilities to users.",Biology,classification; graph mining,,classification: — | graph mining: —,Não,
A32US5O1,"As a machine learning engineer, I want to explore and apply different task weighting techniques in multi- task learning models, so that I can optimize the integration of sentiment, stance, and sarcasm detection tasks for better performance.",Computer Networks,clustering,,clustering: —,Não,
A32US6O1,"As an academic instructor, I want to use the SMTL-HW model as a case study in my Natural Language Processing course, so that students can learn about the advancements in multi-task learning for stance detection.",Education,classification; regression,age; geography; race; sex; ethnicity; family wealth; gender; financial status,"classification: age, geography, race, sex, ethnicity, family wealth, gender | regression: age, ethnicity, financial status, gender, geography, race, sex",Não,
A32US7O1,"As a software developer, I want to implement an accessible architecture for multi-task learning models, so that my team can efficiently deploy stance detection systems in real-world applications.",Literature,clustering,author; gender; textual references to people and their demographics,"clustering: author, gender, textual references to people and their demographics",Não,
A32US8O1,"As a linguist, I want to analyze the interaction between sentiment, stance, and sarcasm in text, so that I can better understand the nuances of human communication in digital environments.",Linguistics,entity resolution; sentiment analysis; sentiment analysis; sentiment analysis,business size; geography; race; sex,"entity resolution: business size, geography | sentiment analysis: race, sex",Não,
A32US9O1,"As a marketing analyst, I want to leverage enhanced stance detection models, so that I can gain deeper insights into consumer attitudes and tailor marketing strategies accordingly.",Finance & Marketing,advertising; anomaly detection; classification; classification; data summarization; pricing; representation learning,gender; geography; race; age; sex,"advertising: gender, geography, race | anomaly detection: age, gender, race, sex | classification: age, geography, race, sex, gender | data summarization: age, gender, geography, race, sex | pricing: age, gender, geography | representation learning: age, gender, geography, race, sex",Não,
A32US10O1,"As an AI ethics specialist, I want to evaluate the fairness and bias of multi-task learning models in stance detection, so that I can ensure the ethical deployment of these technologies in diverse linguistic contexts.",Health,,,,Sim,
A33US1Ge,"As a journalist, I want to quickly access and analyze relevant information from past news articles to inform my reporting and provide context for current events.",News,bias detection in word embeddings; clustering,textual references to people and their demographics; author; geography,"bias detection in word embeddings: textual references to people and their demographics | clustering: author, geography, textual references to people and their demographics",Não,
A33US2Ge,"As a researcher studying current events, I want to use a powerful search engine to find specific details and relationships between entities mentioned in news articles.",Health,,,,Sim,
A33US3Ge,"As a news consumer, I want to be able to search for news articles based on specific events, locations, and people involved, rather than just relying on keywords.",News,clustering,author; geography; textual references to people and their demographics,"clustering: author, geography, textual references to people and their demographics",Não,
A33US4Ge,"As a librarian or archivist, I want to organize and catalog news articles in a way that makes them easily searchable and accessible to researchers and the public.",Library,clustering,author,clustering: author,Não,
A33US5Ge,"As a developer of news aggregators or search engines, I want to integrate semantic annotations into my platform to provide users with a more comprehensive and nuanced understanding of news content.",Biology,classification,,classification: —,Não,
A33US6Ge,"As a data scientist, I want to explore the potential of using Wikidata and other knowledge bases to improve the accuracy and efficiency of semantic annotation and search for news articles.",Health,classification; regression; representation learning,age; geography; sex; ethnicity; gender,"classification: age, geography, sex, ethnicity, gender | regression: age, ethnicity, gender, geography, sex | representation learning: age, ethnicity, gender, geography, sex",Não,
A33US7Ge,"As a fact-checker or verification journalist, I want to use semantic annotations to cross-reference information in news articles with other sources and verify its accuracy.",Health,,,,Sim,
A33US8Ge,"As a teacher or educator, I want to use semantically annotated news articles to create engaging and informative lesson plans for students.",Computer Networks,,,,Sim,
A33US9Ge,"As a citizen concerned about misinformation and disinformation, I want to be able to access and analyze news articles critically using semantic search to identify potential biases and inconsistencies.",Biology,graph mining,,graph mining: —,Não,
A33US10Ge,"As a global citizen, I want to see a more informed and engaged public discourse where people can easily access and understand the complex information presented in news articles.",Literature,,,,Sim,
A33US1Ll,"As a journalist, I want to be able to quickly and easily find relevant contextual background information when writing a news story, so that I can provide a more informed and comprehensive article.",News,,,,Sim,
A33US2Ll,"As a news agency, I want to be able to search for precise facts described in news articles, so that I can verify information and ensure the accuracy of our reporting.",News,clustering,author; geography; textual references to people and their demographics,"clustering: author, geography, textual references to people and their demographics",Não,
A33US3Ll,"As a researcher, I want to develop a method that can automatically annotate news articles with semantic information, so that I can improve the discoverability and searchability of news content.",Medicine,classification; classification,age; race; sex; ethnicity; gender,"classification: age, race, sex, ethnicity, gender",Não,
A33US4Ll,"As a developer, I want to leverage the Wikidata knowledge base to create a semantic annotation system that can support both keyword- based search and structured data search in news articles.",Biology,graph mining,,graph mining: —,Não,
A33US5Ll,"As a journalist, I want to be able to search for news articles based on specific properties and filters, such as event type, location, and date, so that I can quickly find relevant information.",News,clustering,author; geography; textual references to people and their demographics,"clustering: author, geography, textual references to people and their demographics",Não,
A33US6Ll,"As a news agency, I want to be able to provide a more intuitive and powerful search interface for our users, so that they can easily find the information they need.",News,clustering,author; geography; textual references to people and their demographics,"clustering: author, geography, textual references to people and their demographics",Não,
A33US7Ll,"As a researcher, I want to investigate the use of semantic annotation and search in news articles, so that I can improve the efficiency and effectiveness of news gathering and reporting.",Biology,graph mining,,graph mining: —,Não,
A33US8Ll,"As a developer, I want to design a system that can automatically infer event schemas from news articles, so that I can provide more accurate and relevant search results.",Medicine,classification; classification,age; race; sex; ethnicity; gender,"classification: age, race, sex, ethnicity, gender",Não,
A33US9Ll,"As a journalist, I want to be able to compare and contrast similar events and stories, so that I can identify patterns and trends and provide more insightful reporting.",News,bias detection in word embeddings; clustering; ranking,textual references to people and their demographics; author; geography; news provider,"bias detection in word embeddings: textual references to people and their demographics | clustering: author, geography, textual references to people and their demographics | ranking: geography, news provider",Não,
A33US10Ll,"As a news agency, I want to be able to provide a more comprehensive and informative news service, by leveraging semantic annotation and search to deliver more accurate and relevant results to our users.",News,bias detection in word embeddings,textual references to people and their demographics,bias detection in word embeddings: textual references to people and their demographics,Não,
A33US1O1,"As a journalist, I want semantic annotations of news articles, so that I can easily reference contextual backgrounds and compare current events with past similar occurrences.",News,bias detection in word embeddings; clustering,textual references to people and their demographics; author; geography,"bias detection in word embeddings: textual references to people and their demographics | clustering: author, geography, textual references to people and their demographics",Não,
A33US2O1,"As a news editor, I want a semantic search engine with structured data filters, so that I can efficiently find precise facts and relevant information for writing accurate stories.",News,,,,Sim,
A33US3O1,"As a software developer, I want to integrate Wikidata- based semantic annotations into our news platform, so that users can experience enhanced search capabilities and richer content interactions.",Literature,clustering,author; gender; textual references to people and their demographics,"clustering: author, gender, textual references to people and their demographics",Não,
A33US4O1,"As a data analyst at a news agency, I want to utilize structured data search features, so that I can generate insightful reports and identify trends across various event schemas.",Biology,graph mining,,graph mining: —,Não,
A33US5O1,"As a researcher, I want to access both keyword- based and structured data searches, so that I can conduct comprehensive studies on the portrayal of different types of events in the media.",Biology,,,,Sim,
A33US6O1,"As a news consumer, I want to use a semantic search engine to filter news articles by specific event properties, so that I can quickly find information relevant to my interests and needs.",News,,,,Sim,
A33US7O1,"As a content manager, I want automated semantic annotations for incoming news articles, so that our team can maintain a well-organized and easily searchable content library.",Literature,clustering; ranking,author; gender; textual references to people and their demographics,"clustering: author, gender, textual references to people and their demographics | ranking: gender",Não,
A33US8O1,"As a knowledge base specialist, I want to leverage Wikidata for enriching news articles with accurate and up-to- date semantic information, so that the integrity and reliability of our news content are enhanced.",Biology,graph mining,,graph mining: —,Não,
A33US9O1,"As a librarian, I want to provide journalists and researchers with access to a semantic search engine, so that they can efficiently locate and utilize precise information from a vast array of news sources.",Library,,,,Sim,
A33US10O1,"As a product manager for a news aggregation service, I want to implement a semantic search engine that supports both keyword and structured data searches, so that we can offer users a powerful tool for discovering and exploring news content.",Biology,,,,Sim,
A34US1Ge,"As a cybersecurity analyst, I want to utilize a DNN- based IDS that can detect and classify new and unpredictable cyberattacks automatically, ensuring our network remains secure against evolving threats.",Biology,classification,,classification: —,Não,
A34US2Ge,"As a machine learning engineer, I need to experiment with various DNN architectures and hyperparameters to determine the most effective network topology and parameters for detecting cyberattacks, using datasets like KDDCup 99.",Biology,classification,,classification: —,Não,
A34US3Ge,"As a data scientist, I want to benchmark the performance of our DNN model against other classical machine learning classifiers across multiple publicly available malware datasets, to ensure we are using the best approach.",Biology,graph mining,,graph mining: —,Não,
A34US4Ge,"As a software developer, I need to implement a scalable IDS that can handle large volumes of network traffic and rapidly evolving attack methods without degradation in performance.",Literature,,,,Sim,
A34US5Ge,"As a project manager in cybersecurity, I aim to oversee a research project that systematically updates and benchmarks malware datasets, ensuring that our IDS remains effective against the latest threats.",Biology,,,,Sim,
A34US6Ge,"As an IDS user, I want the system to continuously learn and adapt to changes in network behavior and new types of cyberattacks, ensuring robust protection over time.",Computer Networks,,,,Sim,
A34US7Ge,"As a quality assurance engineer, I need to conduct comprehensive testing on the IDS to validate its effectiveness in real-world scenarios and across different datasets, including NSL-KDD and CICIDS 2017.",Biology,classification; graph mining,,classification: — | graph mining: —,Não,
A34US8Ge,"As a regulatory compliance officer, I want to ensure that our IDS meets all cybersecurity standards and regulations, providing dependable security without compromising compliance.",Health,classification; graph diffusion; matching; representation learning,age; geography; sex; ethnicity; gender,"classification: age, geography, sex, ethnicity, gender | graph diffusion: age, ethnicity, gender, geography | matching: age, gender, geography | representation learning: age, ethnicity, gender, geography, sex",Não,
A34US9Ge,"As a researcher, I am interested in publishing the findings from our evaluations of various machine learning techniques on IDS, contributing to the cybersecurity community's understanding of effective defenses against malware.",Biology,,,,Sim,
A34US10Ge,"As a system administrator, I want to easily integrate the DNN- based IDS into our existing network infrastructure, ensuring minimal disruption and maximum protection.",Law,classification; classification; representation learning,age; geography; race; sex; ethnicity; gender,"classification: age, geography, race, sex, ethnicity, gender | representation learning: age, ethnicity, gender, geography, race, sex",Não,
A34US1Ll,"As a cybersecurity researcher, I want to develop an intrusion detection system (IDS) that can detect and classify cyberattacks in a timely and automatic manner, so that I can protect networks and hosts from malicious activities.",Biology,,,,Sim,
A34US2Ll,"As a security professional, I want to leverage machine learning techniques to build an effective IDS that can adapt to the constantly changing nature of malware and cyberattacks, so that I can stay ahead of attackers.",Finance & Marketing,anomaly detection,age; gender; race; sex,"anomaly detection: age, gender, race, sex",Não,
A34US3Ll,"As a developer, I want to explore the use of deep neural networks (DNNs) to develop a flexible and effective IDS that can detect and classify unforeseen and unpredictable cyberattacks, so that I can improve the accuracy and efficiency of threat detection.",Biology,,,,Sim,
A34US4Ll,"As a researcher, I want to evaluate the performance of various machine learning algorithms on publicly available malware datasets, so that I can identify the best algorithm for detecting future cyberattacks.",Biology,graph mining,,graph mining: —,Não,
A34US5Ll,"As a cybersecurity expert, I want to analyze the performance of different machine learning models on various datasets, so that I can understand the strengths and weaknesses of each approach and choose the most effective one.",Biology,,,,Sim,
A34US6Ll,"As a developer, I want to optimize the network parameters and topology of DNNs for IDS, so that I can improve the accuracy and efficiency of threat detection.",Medicine,classification; classification,age; race; sex; ethnicity; gender,"classification: age, race, sex, ethnicity, gender",Não,
A34US7Ll,"As a researcher, I want to conduct a comprehensive evaluation of experiments on various publicly available benchmark malware datasets, so that I can benchmark the performance of different machine learning algorithms.",Biology,graph mining,,graph mining: —,Não,
A34US8Ll,"As a security professional, I want to stay informed about the latest developments in IDS technology, so that I can continuously improve our defense strategies against evolving cyber threats.",Finance & Marketing,anomaly detection; classification; classification; representation learning,age; gender; race; sex; geography,"anomaly detection: age, gender, race, sex | classification: age, geography, race, sex, gender | representation learning: age, gender, geography, race, sex",Não,
A34US9Ll,"As a data scientist, I want to contribute to the systematic updating and benchmarking of publicly available malware datasets, so that I can promote collaboration and knowledge sharing in the field of intrusion detection.",Biology,,,,Sim,
A34US10Ll,"As a decision- maker in an organization, I want to invest in research and development efforts aimed at exploring innovative approaches like DNNs for intrusion detection, ensuring that our systems are equipped to defend against evolving cyber threats effectively.",Plant Science,,,,Sim,
A34US1O1,"As a cybersecurity analyst, I want to utilize deep neural networks for intrusion detection, so that I can accurately identify and classify evolving cyberattacks in real-time.",Biology,classification,,classification: —,Não,
A34US2O1,"As a data scientist, I want to benchmark various machine learning algorithms on multiple public malware datasets, so that I can determine the most effective models for detecting future threats.",Health,classification; graph diffusion; pricing; regression; representation learning,age; geography; sex; ethnicity; gender,"classification: age, geography, sex, ethnicity, gender | graph diffusion: age, ethnicity, gender, geography | pricing: age, gender, geography | regression: age, ethnicity, gender, geography, sex | representation learning: age, ethnicity, gender, geography, sex",Não,
A34US3O1,"As a network administrator, I want an IDS that scales efficiently with large volumes of data, so that my organization remains protected against high- volume and sophisticated cyberattacks.",Computer Networks,,,,Sim,
A34US4O1,"As a security researcher, I want to systematically update and evaluate malware datasets, so that my studies reflect the latest attack methods and improve IDS accuracy.",Finance & Marketing,classification; classification; ranking,age; geography; race; sex; gender; activity,"classification: age, geography, race, sex, gender | ranking: activity, age, gender, geography, race, sex",Não,
A34US5O1,"As a machine learning engineer, I want to optimize DNN hyperparameters using methods applied to the KDDCup 99 dataset, so that my IDS models achieve optimal performance and reliability.",Biology,classification,,classification: —,Não,
A34US6O1,"As a cybersecurity team leader, I want comprehensive evaluations of DNNs and classical classifiers across various benchmark datasets, so that I can select the best algorithm for our organization's intrusion detection needs.",Biology,classification,,classification: —,Não,
A34US7O1,"As a software developer, I want to implement flexible DNN models that learn high- dimensional feature representations, so that my IDS can adapt to dynamic network behaviors and rapidly evolving attacks.",Literature,,,,Sim,
A34US8O1,"As an academic researcher, I want to conduct detailed performance analyses of machine learning algorithms on datasets like NSL- KDD, UNSW- NB15, Kyoto, WSN-DS, and CICIDS 2017, so that I can contribute to advancing the field of intrusion detection.",Education,classification; representation learning,age; geography; race; sex; ethnicity; family wealth; gender; financial status,"classification: age, geography, race, sex, ethnicity, family wealth, gender | representation learning: age, ethnicity, financial status, gender, geography, race, sex",Não,
A34US9O1,"As a security operations center (SOC) manager, I want an automated IDS that classifies cyberattacks promptly, so that my team can respond swiftly and effectively to security incidents.",Biology,,,,Sim,
A34US10O1,"As a policy maker, I want evidence- based studies identifying the best- performing IDS algorithms across various datasets, so that I can recommend robust cybersecurity measures for organizations to implement.",Biology,graph mining,,graph mining: —,Não,
A35US1Ge,"As a sales manager in a wholesale company, I want to accurately predict future sales for each product, customer, and market to optimize inventory levels and sales strategies.",Biology,classification; graph mining,,classification: — | graph mining: —,Não,
A35US2Ge,"As a logistics manager in a wholesale company, I want to receive accurate sales forecasts to plan transportation and warehousing resources efficiently, minimizing costs and delays.",Biology,classification; graph mining,,classification: — | graph mining: —,Não,
A35US3Ge,"As a financial analyst in a wholesale company, I want to use sales predictions to create accurate financial forecasts and budget allocations for future operations.",Finance & Marketing,anomaly detection; classification; classification; data summarization; ranking; representation learning; resource allocation,age; gender; race; sex; geography; activity,"anomaly detection: age, gender, race, sex | classification: age, geography, race, sex, gender | data summarization: age, gender, geography, race, sex | ranking: activity, age, gender, geography, race, sex | representation learning: age, gender, geography, race, sex | resource allocation: age, race, sex, geography",Não,
A35US4Ge,"As a product manager in a wholesale company, I want to use sales data to identify trends and patterns in customer demand, informing product development and marketing decisions.",Biology,classification; graph mining,,classification: — | graph mining: —,Não,
A35US5Ge,"As a data scientist in a wholesale company, I want to build and maintain a data mart and ARIMA models for sales prediction, ensuring data quality and model accuracy.",Biology,classification; graph mining,,classification: — | graph mining: —,Não,
A35US6Ge,"As a business intelligence analyst in a wholesale company, I want to visualize and analyze sales predictions to identify opportunities for growth and areas for improvement.",Biology,classification; graph mining,,classification: — | graph mining: —,Não,
A35US7Ge,"As a customer service representative in a wholesale company, I want to use sales predictions to anticipate customer needs and provide more proactive and personalized service.",Biology,classification,,classification: —,Não,
A35US8Ge,"As a marketing manager in a wholesale company, I want to use sales predictions to target marketing campaigns more effectively and maximize return on investment.",Biology,classification; graph mining,,classification: — | graph mining: —,Não,
A35US9Ge,"As a CEO of a wholesale company, I want to use sales predictions to make informed strategic decisions about resource allocation, expansion, and new product development.",Finance & Marketing,anomaly detection; resource allocation,age; gender; race; sex; geography,"anomaly detection: age, gender, race, sex | resource allocation: age, race, sex, geography",Não,
A35US10Ge,"As a shareholder of a wholesale company, I want to have access to accurate and reliable sales predictions to assess the financial health and future prospects of the company.",Biology,classification,,classification: —,Não,
A35US1Ll,"As a wholesale company, I want to optimize my organizational environment to minimize costs and maximize revenue, so I need accurate sales predictions to inform my planning process.",Plant Science,,,,Sim,
A35US2Ll,"As a logistics manager, I want to use precise sales predictions to optimize both sales and logistics processes, so I can reduce waste and improve efficiency.",Finance & Marketing,anomaly detection; classification; classification; clustering; representation learning,age; gender; race; sex; geography,"anomaly detection: age, gender, race, sex | classification: age, geography, race, sex, gender | clustering: age, gender, geography, race, sex | representation learning: age, gender, geography, race, sex",Não,
A35US3Ll,"As a sales analyst, I want to track sales towards a customer using a data mart built on top of a data warehouse, so I can make data- driven decisions about customer relationships and sales strategies.",Literature,clustering,author; gender; textual references to people and their demographics,"clustering: author, gender, textual references to people and their demographics",Não,
A35US4Ll,"As a business intelligence developer, I want to design a data mart that can handle daily loads of outgoing invoices and uninvoiced shipments data, so I can provide timely and accurate sales predictions.",Computer Vision,anomaly detection; classification; data summarization; representation learning,age; gender; race; skin tone; geography; disability; skin type; skin color,"anomaly detection: age, gender, race, skin tone | classification: age, geography, race, disability, gender, skin tone, skin type | data summarization: age, gender, geography, race, skin tone | representation learning: age, gender, geography, race, skin color, skin tone",Não,
A35US5Ll,"As a forecasting expert, I want to use the ARIMA model to make predictions about sales trends, so I can provide actionable insights to business stakeholders.",Biology,classification,,classification: —,Não,
A35US6Ll,"As a sales manager, I want to aggregate sales data on a weekly level, so I can identify trends and patterns that inform my sales strategies.",Literature,clustering; ranking,author; gender; textual references to people and their demographics,"clustering: author, gender, textual references to people and their demographics | ranking: gender",Não,
A35US7Ll,"As a product manager, I want to track sales data for each product, including sales market, customer, quantity, and date, so I can make informed decisions about product development and marketing.",Literature,ranking,gender,ranking: gender,Não,
A35US8Ll,"As a data analyst, I want to prepare data for prediction purposes, so I need to ensure that the data is clean, complete, and accurate.",Finance & Marketing,anomaly detection; classification; classification; ranking,age; gender; race; sex; geography; activity,"anomaly detection: age, gender, race, sex | classification: age, geography, race, sex, gender | ranking: activity, age, gender, geography, race, sex",Não,
A35US9Ll,"As a business user, I want to use sales predictions to identify opportunities for growth and revenue enhancement, so I can make strategic decisions about investments and resource allocation.",Movies,,,,Sim,
A35US10Ll,"As an IT manager, I want to ensure that the data mart and prediction system are scalable and reliable, so I can provide a robust platform for sales forecasting and analysis.",Information Systems,classification; matching; ranking; representation learning,age; geography; race; sex; gender; skin tone; textual references to people and their demographics; ethnic group; news provider; ownership; tour availability,"classification: age, geography, race, sex, gender, skin tone, textual references to people and their demographics | matching: age, gender, geography, race | ranking: age, ethnic group, gender, geography, news provider, ownership, race, sex, tour availability | representation learning: age, gender, geography, race, sex, skin tone",Não,
A35US1O1,"As a sales manager, I want accurate sales predictions using the ARIMA model, so that I can optimize our planning processes and maximize revenue.",Literature,ranking,gender,ranking: gender,Não,
A35US2O1,"As a logistics coordinator, I want precise sales forecasts, so that I can efficiently manage outgoing invoices and uninvoiced shipments to reduce costs.",Biology,classification,,classification: —,Não,
A35US3O1,"As a data engineer, I want to build a data mart on top of our data warehouse, so that we can seamlessly integrate daily loads of invoices and shipments data for accurate tracking.",Biology,classification; graph mining,,classification: — | graph mining: —,Não,
A35US4O1,"As a business analyst, I want weekly aggregated sales data, so that I can identify trends and make informed decisions based on the most useful time intervals.",Biology,,,,Sim,
A35US5O1,"As a IT specialist, I want to ensure the data preparation process is robust, so that our sales predictions are based on high- quality and reliable data.",Movies,,,,Sim,
A35US6O1,"As a financial planner, I want to track each product's sales market, customer, quantity, and date, so that I can analyze performance and forecast future demand accurately.",Finance & Marketing,anomaly detection; classification; classification; data summarization; ranking; representation learning; resource allocation,age; gender; race; sex; geography; activity,"anomaly detection: age, gender, race, sex | classification: age, geography, race, sex, gender | data summarization: age, gender, geography, race, sex | ranking: activity, age, gender, geography, race, sex | representation learning: age, gender, geography, race, sex | resource allocation: age, race, sex, geography",Não,
A35US7O1,"As a warehouse manager, I want sales predictions to align with logistics planning, so that we can optimize inventory levels and reduce storage costs.",Medicine,classification; classification,age; race; sex; ethnicity; gender,"classification: age, race, sex, ethnicity, gender",Não,
A35US8O1,"As a CEO of a wholesale company, I want a successful ongoing planning process based on reliable sales predictions, so that our organization can thrive in a competitive B2B environment.",Finance & Marketing,anomaly detection; classification; classification; data summarization; ranking; representation learning; resource allocation,age; gender; race; sex; geography; activity,"anomaly detection: age, gender, race, sex | classification: age, geography, race, sex, gender | data summarization: age, gender, geography, race, sex | ranking: activity, age, gender, geography, race, sex | representation learning: age, gender, geography, race, sex | resource allocation: age, race, sex, geography",Não,
A35US9O1,"As a customer relationship manager, I want to use sales forecasts to anticipate customer needs, so that we can enhance customer satisfaction and loyalty.",Computer Networks,,,,Sim,
A35US10O1,"As a operations manager, I want detailed insights from the data mart on outgoing invoices and shipments, so that I can streamline our sales and logistics processes for better efficiency.",Movies,data summarization; ranking; representation learning,age; gender,"data summarization: age, gender | ranking: age, gender | representation learning: age, gender",Não,
A36US1Ge,"As a traffic engineer, I want to use a wireless sensor network to monitor traffic patterns and classify moving vehicles in real- time, allowing me to optimize traffic flow and improve safety.",Literature,,,,Sim,
A36US2Ge,"As a city planner, I want to use vehicle classification data from a sensor network to understand how different types of vehicles use the city's infrastructure, informing future planning decisions.",Movies,,,,Sim,
A36US3Ge,"As a law enforcement officer, I want to use vehicle classification data to identify suspicious vehicles and track their movements, enhancing public safety and security.",Health,classification; graph diffusion; matching; representation learning,age; geography; sex; ethnicity; gender,"classification: age, geography, sex, ethnicity, gender | graph diffusion: age, ethnicity, gender, geography | matching: age, gender, geography | representation learning: age, ethnicity, gender, geography, sex",Não,
A36US4Ge,"As a transportation researcher, I want to analyze vehicle classification data from a sensor network to study the behavior of different vehicle types and develop new models for traffic management.",Transportation,,,,Sim,
A36US5Ge,"As a developer of sensor network applications, I want to build a robust and efficient system for classifying moving vehicles in real- time, using the provided data set as a benchmark for performance.",Biology,classification; graph mining,,classification: — | graph mining: —,Não,
A36US6Ge,"As a data scientist, I want to explore the use of machine learning and signal processing techniques to extract meaningful features from sensor data and improve the accuracy of vehicle classification.",Biology,classification; graph mining,,classification: — | graph mining: —,Não,
A36US7Ge,"As a network security specialist, I want to ensure the security and reliability of the wireless sensor network used for vehicle classification, protecting it from potential attacks and data breaches.",Computer Networks,,,,Sim,
A36US8Ge,"As a citizen concerned about traffic congestion and emissions, I want to see technology used to improve traffic management and reduce the environmental impact of transportation.",Biology,,,,Sim,
A36US9Ge,"As a privacy advocate, I want to ensure that the data collected by the sensor network for vehicle classification is used responsibly and does not violate individual privacy rights.",Medicine,,,,Sim,
A36US10Ge,"As a global citizen, I want to see smart cities adopt innovative technologies like wireless sensor networks to improve traffic flow, safety, and sustainability for all.",Law,,,,Sim,
A36US1Ll,"As a researcher, I want to investigate the task of classifying the types of moving vehicles in a distributed, wireless sensor network, so that I can improve traffic monitoring and management.",Medicine,classification; classification,age; race; sex; ethnicity; gender,"classification: age, race, sex, ethnicity, gender",Não,
A36US2Ll,"As a developer, I want to create a system that can classify the types of moving vehicles using data from a wireless sensor network, so that I can provide accurate and real- time information to traffic management authorities.",Biology,classification,,classification: —,Não,
A36US3Ll,"As a data scientist, I want to collect and preprocess a large dataset of raw time series data from a real-world experiment, so that I can extract valuable insights and features for vehicle classification.",Biology,,,,Sim,
A36US4Ll,"As a researcher, I want to develop a feature extraction and preprocessing pipeline that can transform raw time series data into spectral feature vectors, so that I can improve the accuracy of vehicle classification.",Biology,classification,,classification: —,Não,
A36US5Ll,"As a developer, I want to use a maximum likelihood classifier to classify vehicles based on their spectral features, so that I can provide a baseline performance for comparison with other classification methods.",Medicine,classification; classification,age; race; sex; ethnicity; gender,"classification: age, race, sex, ethnicity, gender",Não,
A36US6Ll,"As a researcher, I want to investigate the performance of different classification algorithms on the compiled dataset, so that I can identify the most effective approach for vehicle classification.",Biology,classification; graph mining,,classification: — | graph mining: —,Não,
A36US7Ll,"As a developer, I want to use the preprocessed dataset to train and test machine learning models for vehicle classification, so that I can develop a robust and accurate system.",Medicine,classification; classification,age; race; sex; ethnicity; gender,"classification: age, race, sex, ethnicity, gender",Não,
A36US8Ll,"As a traffic manager, I want to use a vehicle classification system to monitor and manage traffic flow, so that I can reduce congestion and improve traffic safety.",Literature,,,,Sim,
A36US9Ll,"As a researcher, I want to explore the use of distributed, wireless sensor networks for real- time vehicle classification, so that I can enable more efficient and effective traffic management.",Medicine,classification; classification,age; race; sex; ethnicity; gender,"classification: age, race, sex, ethnicity, gender",Não,
A36US10Ll,"As a developer, I want to create a system that can automatically classify vehicles in real-time using data from a wireless sensor network, so that I can provide timely and accurate information to traffic management authorities.",Medicine,classification; classification,age; race; sex; ethnicity; gender,"classification: age, race, sex, ethnicity, gender",Não,
A36US1O1,"As a transportation analyst, I want to classify moving vehicle types using wireless sensor networks, so that I can monitor and analyze traffic patterns effectively.",Transportation,,,,Sim,
A36US2O1,"As a data scientist, I want access to the extensive real- world dataset of raw time series and spectral feature vectors, so that I can develop and test advanced vehicle classification models.",Biology,graph mining,,graph mining: —,Não,
A36US3O1,"As a network engineer, I want to implement a distributed wireless sensor network for vehicle classification, so that I can ensure scalable and reliable data collection across various locations.",Computer Networks,,,,Sim,
A36US4O1,"As a machine learning researcher, I want to utilize the preprocessed spectral feature vectors, so that I can enhance the accuracy of vehicle type classification algorithms.",Biology,classification,,classification: —,Não,
A36US5O1,"As a system developer, I want to replicate the data collection and preprocessing procedures detailed in the study, so that I can build a similar vehicle classification system for my project.",Biology,classification,,classification: —,Não,
A36US6O1,"As an urban planner, I want to use classified vehicle data from wireless sensor networks, so that I can make informed decisions on infrastructure development and traffic management.",Urban Studies,,,,Sim,
A36US7O1,"As a quality assurance specialist, I want to evaluate the baseline classification results using the maximum likelihood classifier, so that I can benchmark the performance of new classification models.",Biology,classification,,classification: —,Não,
A36US8O1,"As a security analyst, I want to classify types of moving vehicles in real-time, so that I can enhance surveillance and identify suspicious activities efficiently.",Finance & Marketing,anomaly detection; clustering; data summarization,age; gender; race; sex; geography,"anomaly detection: age, gender, race, sex | clustering: age, gender, geography, race, sex | data summarization: age, gender, geography, race, sex",Não,
A36US9O1,"As a researcher, I want to understand the data collection and feature extraction methods used in the study, so that I can apply similar techniques to my own vehicle classification research.",Medicine,classification; classification,age; race; sex; ethnicity; gender,"classification: age, race, sex, ethnicity, gender",Não,
A36US10O1,"As a software engineer, I want to develop a user- friendly interface for visualizing classified vehicle types, so that stakeholders can easily interpret and utilize the traffic data for decision- making.",Literature,ranking,gender,ranking: gender,Não,
A37US1Ge,"As a casual sports fan, I want to participate in fantasy sports but feel overwhelmed by the amount of information and player choices. I want a platform that uses data and analytics to help me make informed decisions about which players to select for my team.",Biology,,,,Sim,
A37US2Ge,"As a seasoned fantasy sports player, I want to go beyond basic statistics and gain deeper insights into player performance and potential. I want a platform that uses advanced analytics to identify undervalued players and make strategic team decisions.",Sociology,,,,Sim,
