id,abstract,abstract_theme,us_num,llm,role_shorten,user_story,equivalent_domain,equivalent_ml_task,equivalent_ml_task_labels,num_ml_task_labels,domain_confidence,mapping_notes
A30US1Ll,A30,Recidivism prediction with Decision Trees (criminal justice),US1,Llama 3.1 70b,analyst,"As a crime analyst, I want to understand the factors that influence the commission of repetitive crimes (recidivism) so that I can provide insights to law enforcement agencies to improve internal state security.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US2Ll,A30,Recidivism prediction with Decision Trees (criminal justice),US2,Llama 3.1 70b,officer,"As a law enforcement officer, I want to leverage artificial intelligence algorithms and blockchain technology to predict and prevent crimes, so that I can proactively address public safety concerns.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US3Ll,A30,Recidivism prediction with Decision Trees (criminal justice),US3,Llama 3.1 70b,data scientist,"As a data scientist, I want to develop machine-learning models that can identify individual characteristics of convicts that affect their propensity to commit criminal recidivism, so that I can help predict and prevent future crimes.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US4Ll,A30,Recidivism prediction with Decision Trees (criminal justice),US4,Llama 3.1 70b,administrator,"As a penitentiary institution administrator, I want a predictive model that can suggest the probability of repeated criminal offenses by convicts, so that I can tailor rehabilitation programs to reduce recidivism rates.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US5Ll,A30,Recidivism prediction with Decision Trees (criminal justice),US5,Llama 3.1 70b,decision-maker,"As a criminal justice decision- maker, I want a Decision Tree model that can classify convicts as prone or not prone to recidivism, so that I can make informed decisions about parole, probation, and sentencing.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US6Ll,A30,Recidivism prediction with Decision Trees (criminal justice),US6,Llama 3.1 70b,researcher,"As a researcher, I want to analyze the factors that determine the propensity of convicts to commit criminal recidivism, so that I can identify the most important variables to focus on in predictive criminology.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US7Ll,A30,Recidivism prediction with Decision Trees (criminal justice),US7,Llama 3.1 70b,law enforcement agency,"As a law enforcement agency, I want to use predictive analytics to identify high-risk individuals and allocate resources more effectively, so that I can prevent crimes and improve public safety.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US8Ll,A30,Recidivism prediction with Decision Trees (criminal justice),US8,Llama 3.1 70b,developer,"As a technology developer, I want to explore the possibility of using distributed registers/blockchain technology in predictive criminology, so that I can improve the accuracy and transparency of crime prediction models.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US9Ll,A30,Recidivism prediction with Decision Trees (criminal justice),US9,Llama 3.1 70b,specialist,"As a crime prevention specialist, I want to use machine- learning models to identify patterns and trends in criminal behavior, so that I can develop targeted crime prevention strategies to reduce recidivism rates.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US10Ll,A30,Recidivism prediction with Decision Trees (criminal justice),US10,Llama 3.1 70b,government official,"As a government official, I want to leverage predictive analytics and blockchain technology to improve the efficiency and effectiveness of the criminal justice system, so that I can make data- driven decisions to enhance public safety and reduce crime rates.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US1O1,A30,Recidivism prediction with Decision Trees (criminal justice),US1,O1_mini,officer,"As a law enforcement officer, I want to use machine learning models to predict the likelihood of criminal recidivism, so that I can implement targeted interventions to prevent repeat offenses.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US2O1,A30,Recidivism prediction with Decision Trees (criminal justice),US2,O1_mini,data scientist,"As a data scientist, I want to develop and refine Decision Tree models using convict data, so that I can accurately identify key factors influencing recidivism rates.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US3O1,A30,Recidivism prediction with Decision Trees (criminal justice),US3,O1_mini,administrator,"As a correctional facility administrator, I want to leverage predictive models to assess the risk of inmates committing future crimes, so that I can tailor rehabilitation programs accordingly.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US4O1,A30,Recidivism prediction with Decision Trees (criminal justice),US4,O1_mini,policymaker,"As a policymaker, I want insights from recidivism prediction models, so that I can formulate effective criminal justice policies aimed at reducing repeat offenses.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US5O1,A30,Recidivism prediction with Decision Trees (criminal justice),US5,O1_mini,researcher,"As a criminal justice researcher, I want to analyze the main factors affecting recidivism, so that I can contribute to the development of evidence-based strategies for crime prevention.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US6O1,A30,Recidivism prediction with Decision Trees (criminal justice),US6,O1_mini,developer,"As a blockchain developer, I want to explore the integration of distributed ledger technology in predictive criminology, so that I can enhance the transparency and security of recidivism data.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US7O1,A30,Recidivism prediction with Decision Trees (criminal justice),US7,O1_mini,officer,"As a probation officer, I want access to predictive tools that identify high-risk individuals, so that I can prioritize monitoring and support for those most likely to reoffend.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US8O1,A30,Recidivism prediction with Decision Trees (criminal justice),US8,O1_mini,IT specialist,"As an IT specialist in a penitentiary institution, I want to implement Decision Tree models within our information systems, so that staff can easily access recidivism risk assessments for decision-making support.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US9O1,A30,Recidivism prediction with Decision Trees (criminal justice),US9,O1_mini,advocate,"As a public safety advocate, I want to understand the factors that contribute to recidivism, so that I can promote community programs that address these underlying issues.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A30US10O1,A30,Recidivism prediction with Decision Trees (criminal justice),US10,O1_mini,legal professional,"As a legal advisor, I want to utilize predictive models to assess the risk of recidivism for clients, so that I can provide informed recommendations during parole hearings and sentencing.",Law,decision tree,Classification; Regression; Anomaly Detection; Subset Selection; Data Summarization,5,High,
A31US1Ge,A31,Advertisement identification on web pages,US1,Gemini_1.5_flash,developer,"As a web developer, I want to build a browser extension that can highlight and block advertisements on websites, improving the user experience and reducing distractions.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US2Ge,A31,Advertisement identification on web pages,US2,Gemini_1.5_flash,policymaker,"As a content creator, I want to be able to identify and differentiate advertisements on my website to ensure transparency and avoid misleading my audience.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US3Ge,A31,Advertisement identification on web pages,US3,Gemini_1.5_flash,researcher,"As a cybersecurity researcher, I want to analyze the features of online advertisements to develop tools for detecting malicious or misleading ads that could be used for phishing or other attacks.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US4Ge,A31,Advertisement identification on web pages,US4,Gemini_1.5_flash,parent,"As a parent, I want to use tools to control the type of advertisements my children see online, protecting them from inappropriate content and promoting responsible internet use.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US5Ge,A31,Advertisement identification on web pages,US5,Gemini_1.5_flash,developer,"As a search engine developer, I want to improve the accuracy of search results by identifying and filtering out advertisements, ensuring that users find the information they are looking for more easily.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US6Ge,A31,Advertisement identification on web pages,US6,Gemini_1.5_flash,advocate,"As a web accessibility advocate, I want to ensure that online advertisements are accessible to users with disabilities, providing a more inclusive browsing experience for everyone.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US7Ge,A31,Advertisement identification on web pages,US7,Gemini_1.5_flash,marketing professional,"As a marketing professional, I want to analyze the effectiveness of online advertising campaigns by tracking user interactions with identified advertisements.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US8Ge,A31,Advertisement identification on web pages,US8,Gemini_1.5_flash,advocate,"As a privacy advocate, I want to understand how online advertisements track user behavior and be able to control the data collected about me for advertising purposes.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US9Ge,A31,Advertisement identification on web pages,US9,Gemini_1.5_flash,consumer,"As a consumer, I want to be able to make informed decisions about the products and services advertised online by readily identifying them and understanding their purpose.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US10Ge,A31,Advertisement identification on web pages,US10,Gemini_1.5_flash,user,"As a web user, I want to have a clean and clutter- free browsing experience where I can focus on the content I am interested in without being bombarded by intrusive advertisements.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US1Ll,A31,Advertisement identification on web pages,US1,Llama 3.1 70b,user,"As a user, I want to be able to easily identify advertisements on internet pages, so that I can avoid unnecessary distractions and stay focused on finding relevant information.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US2Ll,A31,Advertisement identification on web pages,US2,Llama 3.1 70b,researcher,"As a researcher, I want to develop an approach to differentiate advertisements on internet pages, so that I can improve the overall quality of online experiences.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US3Ll,A31,Advertisement identification on web pages,US3,Llama 3.1 70b,developer,"As a developer, I want to create a system that can predict the presence of advertisements on internet pages, so that I can help users avoid unwanted content.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US4Ll,A31,Advertisement identification on web pages,US4,Llama 3.1 70b,parent,"As a parent, I want to be able to block advertisements on internet pages that are not suitable for my children, so that I can ensure their online safety.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US5Ll,A31,Advertisement identification on web pages,US5,Llama 3.1 70b,developer,"As a search engine developer, I want to be able to identify and filter out advertisements from search results, so that users can get more relevant and accurate results.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US6Ll,A31,Advertisement identification on web pages,US6,Llama 3.1 70b,instructor,"As an educator, I want to be able to distinguish between educational content and advertisements on internet pages, so that I can provide more effective online learning experiences.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US7Ll,A31,Advertisement identification on web pages,US7,Llama 3.1 70b,security professional,"As a security expert, I want to be able to detect and prevent malicious advertisements on internet pages, so that I can protect users from online threats.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US8Ll,A31,Advertisement identification on web pages,US8,Llama 3.1 70b,user,"As a user, I want to have control over the types of advertisements I see on internet pages, so that I can personalize my online experience.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US9Ll,A31,Advertisement identification on web pages,US9,Llama 3.1 70b,researcher,"As a researcher, I want to explore the use of machine learning algorithms to identify and classify advertisements on internet pages, so that I can improve the accuracy and efficiency of advertisement detection.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US10Ll,A31,Advertisement identification on web pages,US10,Llama 3.1 70b,developer,"As a developer, I want to create a browser extension or plugin that can automatically identify and block advertisements on internet pages, so that users can have a more seamless and enjoyable online experience.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US1O1,A31,Advertisement identification on web pages,US1,O1_mini,developer,"As a search engine developer, I want to implement advertisement identification algorithms, so that we can deliver cleaner and more relevant search results to users.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US2O1,A31,Advertisement identification on web pages,US2,O1_mini,security professional,"As an internet security specialist, I want to deploy ad detection methods, so that we can protect users from malicious advertisements and enhance overall online safety.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US3O1,A31,Advertisement identification on web pages,US3,O1_mini,developer,"As a web browser developer, I want to integrate ad identification features, so that users can easily manage and block unwanted advertisements while browsing.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US4O1,A31,Advertisement identification on web pages,US4,O1_mini,instructor,"As an educator, I want to use ad detection tools in my curriculum, so that students can learn about internet safety and the impact of advertisements on web content.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US5O1,A31,Advertisement identification on web pages,US5,O1_mini,marketing professional,"As a digital marketer, I want to understand how advertisements are identified on web pages, so that I can optimize ad placements and improve campaign effectiveness.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US6O1,A31,Advertisement identification on web pages,US6,O1_mini,advocate,"As a privacy advocate, I want to utilize advertisement identification techniques, so that I can help users reduce unwanted tracking and protect their online privacy.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US7O1,A31,Advertisement identification on web pages,US7,O1_mini,data scientist,"As a data scientist, I want to analyze and refine ad prediction approaches, so that I can develop more accurate and efficient methods for identifying advertisements on web pages.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US8O1,A31,Advertisement identification on web pages,US8,O1_mini,policymaker,"As a content creator, I want to identify and manage advertisements on my website, so that I can maintain control over my content and revenue streams.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US9O1,A31,Advertisement identification on web pages,US9,O1_mini,product manager,"As a product manager for a security software company, I want to incorporate ad identification features into our products, so that we can offer comprehensive protection against unwanted advertisements and malware.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A31US10O1,A31,Advertisement identification on web pages,US10,O1_mini,researcher,"As a researcher in web technologies, I want to evaluate the effectiveness of different ad prediction methods, so that I can contribute to the advancement of advertisement filtering systems.",Finance & Marketing,classification method,Classification,1,Low,Publicidade; alternativa: Information Systems.
A32US1Ge,A32,Stance detection with multi-task learning (NLP),US1,Gemini_1.5_flash,researcher,"As a social media researcher, I want to analyze large datasets of social media posts to understand public opinion on current events or political issues.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US2Ge,A32,Stance detection with multi-task learning (NLP),US2,Gemini_1.5_flash,manager,"As a brand manager, I want to use the system to identify user comments expressing positive, negative, or neutral stances towards my brand.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US3Ge,A32,Stance detection with multi-task learning (NLP),US3,Gemini_1.5_flash,journalist,"As a journalist, I want the system to help me verify the credibility of sources and identify potential bias in news articles and online content.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US4Ge,A32,Stance detection with multi-task learning (NLP),US4,Gemini_1.5_flash,fact-checker,"As a fact-checker, I want the system to flag social media posts containing misinformation or disinformation based on the stance taken towards a particular claim.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US5Ge,A32,Stance detection with multi-task learning (NLP),US5,Gemini_1.5_flash,social media moderator,"As a social media moderator, I want to prioritize content for review based on the intensity of a user's stance (e.g., strongly against vs. mildly disagreeing).",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US6Ge,A32,Stance detection with multi-task learning (NLP),US6,Gemini_1.5_flash,developer,"As a platform developer, I want the system to integrate with social media platforms to automatically detect and label the stance of user comments on specific topics.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US7Ge,A32,Stance detection with multi-task learning (NLP),US7,Gemini_1.5_flash,data scientist,"As a data scientist, I want the system to provide not just the overall stance, but also detailed information like confidence scores and sentiment analysis for a more nuanced understanding.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US8Ge,A32,Stance detection with multi-task learning (NLP),US8,Gemini_1.5_flash,linguist,"As a linguist, I want the system to be customizable to analyze stances in different languages and cultural contexts, accounting for sarcasm and humor.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US9Ge,A32,Stance detection with multi-task learning (NLP),US9,Gemini_1.5_flash,advocate,"As a user privacy advocate, I want the system to be transparent about how user data is used for stance detection and ensure user privacy is protected.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US10Ge,A32,Stance detection with multi-task learning (NLP),US10,Gemini_1.5_flash,developer,"As a system developer, I want the system to be scalable and efficient to handle large volumes of social media data in real-time.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US1Ll,A32,Stance detection with multi-task learning (NLP),US1,Llama 3.1 70b,analyst,"As a social media analyst, I want to automatically analyze opinions and attitudes expressed in text on social media platforms so that I can quickly identify trends and sentiments.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US2Ll,A32,Stance detection with multi-task learning (NLP),US2,Llama 3.1 70b,researcher,"As a researcher, I want to develop an automated tool for stance detection that can accurately identify the underlying perspective or viewpoint of an individual or group towards a specific topic or target.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US3Ll,A32,Stance detection with multi-task learning (NLP),US3,Llama 3.1 70b,software engineer,"As a software engineer, I want to design a system that can classify the stance or viewpoint of a text towards a target, even when the target is of an abstract nature, so that I can improve the accuracy of opinion analysis.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US4Ll,A32,Stance detection with multi-task learning (NLP),US4,Llama 3.1 70b,analyst,"As a data analyst, I want to integrate sentiment analysis and sarcasm detection tasks into a multi-task learning (MTL) model to enhance stance detection performance so that I can better understand the nuances of human opinions.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US5Ll,A32,Stance detection with multi-task learning (NLP),US5,Llama 3.1 70b,product manager,"As a product manager, I want to develop a system that can handle the challenges of stance detection in social media, where brevity, informality, and limited contextual information prevail, so that I can provide accurate insights to businesses and organizations.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US6Ll,A32,Stance detection with multi-task learning (NLP),US6,Llama 3.1 70b,researcher,"As a researcher, I want to propose and evaluate four task weighting techniques for MTL models to determine their effectiveness in enhancing stance detection performance so that I can improve the accuracy of opinion analysis.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US7Ll,A32,Stance detection with multi-task learning (NLP),US7,Llama 3.1 70b,software engineer,"As a software engineer, I want to design an MTL model that can achieve state-of- the-art performance in stance detection, using a hierarchical weighting approach, so that I can provide a robust solution for opinion analysis.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US8Ll,A32,Stance detection with multi-task learning (NLP),US8,Llama 3.1 70b,analyst,"As a data analyst, I want to evaluate the performance of the proposed MTL models on English and Arabic benchmark datasets to determine their effectiveness in stance detection so that I can identify the best approach for opinion analysis.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US9Ll,A32,Stance detection with multi-task learning (NLP),US9,Llama 3.1 70b,researcher,"As a researcher, I want to investigate the interaction between sentiment and stance, while considering the impact of sarcasm, so that I can gain a deeper understanding of human opinions and attitudes.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US10Ll,A32,Stance detection with multi-task learning (NLP),US10,Llama 3.1 70b,product manager,"As a product manager, I want to develop a commercial application that utilizes the proposed MTL models for stance detection, providing businesses and organizations with accurate insights into public opinions and sentiments.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US1O1,A32,Stance detection with multi-task learning (NLP),US1,O1_mini,researcher,"As an NLP researcher, I want to develop multi- task learning models that integrate sentiment analysis and sarcasm detection, so that I can enhance the accuracy of stance detection in text analysis.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US2O1,A32,Stance detection with multi-task learning (NLP),US2,O1_mini,data scientist,"As a data scientist, I want to implement Parallel Multi-Task Learning (PMTL) and Sequential Multi-Task Learning (SMTL) models, so that I can improve the performance of stance detection algorithms on social media data.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US3O1,A32,Stance detection with multi-task learning (NLP),US3,O1_mini,analyst,"As a social media analyst, I want automated stance detection tools that account for brevity and informality, so that I can accurately gauge public opinions and attitudes toward specific topics.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US4O1,A32,Stance detection with multi-task learning (NLP),US4,O1_mini,product manager,"As a product manager for an opinion analysis platform, I want to incorporate Transformer-based architectures with multi-task learning, so that our tool can provide state-of- the-art stance detection capabilities to users.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
A32US5O1,A32,Stance detection with multi-task learning (NLP),US5,O1_mini,machine learning engineer,"As a machine learning engineer, I want to explore and apply different task weighting techniques in multi- task learning models, so that I can optimize the integration of sentiment, stance, and sarcasm detection tasks for better performance.",Linguistics,multi-task learning,Classification; Regression; Ranking; Matching; Risk Assessment; Representation Learning; Anomaly Detection; Task Assignment; Spatio-Temporal Process Learning; Graph Diffusion; Graph Augmentation; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,17,Medium,Alternativa: Social Media.
